fid,CCTVID,SubAuthorityCode,LinkID,VideoStreamURL,VideoImageURL,LocationType,PositionLon,PositionLat,SurveillanceDescription,RoadID,RoadName,RoadClass,RoadDirection,LocationMile,COUNTYSN,COUNTYNAME
90,CCTV-14-062A-001-008,THB-1R,1006210000110C,https://cctv-ss02.thb.gov.tw:443/T62A-1K+388,https://cctv-ss02.thb.gov.tw:443/T62A-1K+388/snapshot,"0","121.7641","25.13721",二號隧道(S),"100621",台62甲線,"1",E,1K+388,"10017001",基隆市
91,CCTV-14-062A-000-015,THB-1R,1006210000080C,https://cctv-ss02.thb.gov.tw:443/T62A-0K+864,https://cctv-ss02.thb.gov.tw:443/T62A-0K+864/snapshot,"0","121.7595","25.13831",南下線一號隧道出口(S),"100621",台62甲線,"1",E,0K+864,"10017001",基隆市
92,CCTV-14-062A-001-007,THB-1R,1006210000110C,https://cctv-ss02.thb.gov.tw:443/T62A-1K+278,https://cctv-ss02.thb.gov.tw:443/T62A-1K+278/snapshot,"0","121.763","25.13741",二號隧道(S),"100621",台62甲線,"1",E,1K+278,"10017001",基隆市
93,CCTV-14-062A-001-002,THB-1R,1006210100110C,https://cctv-ss02.thb.gov.tw:443/T62A-1K+056,https://cctv-ss02.thb.gov.tw:443/T62A-1K+056/snapshot,"0","121.7616","25.13794",二號隧道(N),"100621",台62甲線,"1",W,1K+056,"10017001",基隆市
94,CCTV-14-062A-002-001,THB-1R,1006210000200C,https://cctv-ss02.thb.gov.tw:443/T62A-2K+067,https://cctv-ss02.thb.gov.tw:443/T62A-2K+067/snapshot,"0","121.7706","25.1357",南下線二號箱涵出口(S),"100621",台62甲線,"1",E,2K+067,"10017001",基隆市
95,CCTV-14-062A-002-003,THB-1R,1006210000200C,https://cctv-ss02.thb.gov.tw:443/T62A-2K+690,https://cctv-ss02.thb.gov.tw:443/T62A-2K+690/snapshot,"0","121.774","25.13097",南下線三號箱涵出口(S),"100621",台62甲線,"1",E,2K+690,"10017001",基隆市
96,CCTV-14-062A-000-008,THB-1R,1006211101000C,https://cctv-ss02.thb.gov.tw:443/T62A-0K+612,https://cctv-ss02.thb.gov.tw:443/T62A-0K+612/snapshot,"0","121.7578","25.13992",台62甲線0k+612(N),"100621",台62甲線,"1",W,0K+612,"10017001",基隆市
97,CCTV-14-062A-004-033,THB-1R,1006210100400C,https://cctv-ss02.thb.gov.tw:443/T62A-4K+180,https://cctv-ss02.thb.gov.tw:443/T62A-4K+180/snapshot,"0","121.7817","25.12121",南下線三號隧道(S),"100621",台62甲線,"1",W,4K+180,"10017001",基隆市
98,CCTV-14-062A-004-035,THB-1R,1006210100400C,https://cctv-ss02.thb.gov.tw:443/T62A-4K+440,https://cctv-ss02.thb.gov.tw:443/T62A-4K+440/snapshot,"0","121.7822","25.11942",南下線三號隧道(S),"100621",台62甲線,"1",W,4K+440,"10017001",基隆市
99,CCTV-14-062A-004-029,THB-1R,1006210100460F,https://cctv-ss02.thb.gov.tw:443/T62A-4K+700,https://cctv-ss02.thb.gov.tw:443/T62A-4K+700/snapshot,"0","121.7776","25.11713",南下線三號隧道(S),"100621",台62甲線,"1",W,4K+700,"10001001",新北市
100,CCTV-14-062A-004-045,THB-1R,6268520400020F,https://cctv-ss02.thb.gov.tw:443/T62A-4K+526,https://cctv-ss02.thb.gov.tw:443/T62A-4K+526/snapshot,"0","121.7995","25.11869",北上線三號隧道(N),626852F,逢甲路,"6",S,4K+526,"10001001",新北市
101,CCTV-12-0030-019-001,THB-1R,3000300001862F,https://cctv-ss02.thb.gov.tw:443/T3-19K+950,https://cctv-ss02.thb.gov.tw:443/T3-19K+950/snapshot,"0","121.397","24.94147",三峽區介壽路三段橫溪北(S),"300030",台3線,"3",S,19K+950,"10001001",新北市
102,CCTV-11-0090-037-001,THB-1R,3000900103690F,https://cctv-ss03.thb.gov.tw:443/T9-37K+100,https://cctv-ss03.thb.gov.tw:443/T9-37K+100/snapshot,"0","121.7018","24.93667",坪林區北宜公路水柳腳(N),"300090",台9線,"3",N,37K+100,"10001001",新北市
103,CCTV-13-0010-034-002,THB-1R,6354520600030H,https://cctv-ss01.thb.gov.tw:443/T1-34K+300,https://cctv-ss01.thb.gov.tw:443/T1-34K+300/snapshot,"0","121.2395","24.96545",中壢區中華路中園路口(S),635452H,中華路二段,"6",W,34K+300,"10003001",桃園縣
104,CCTV-13-0010-045-001,THB-1R,6353230200050H,https://cctv-ss01.thb.gov.tw:443/T1-45K+800,https://cctv-ss01.thb.gov.tw:443/T1-45K+800/snapshot,"0","121.1671","24.90867",楊梅區中山北路楊梅交流道(S),635323H,中山北路二段,"6",E,45K+800,"10003001",桃園縣
105,CCTV-13-0010-021-001,THB-1R,6367320600080H,https://cctv-ss01.thb.gov.tw:443/T1-21K+400,https://cctv-ss01.thb.gov.tw:443/T1-21K+400/snapshot,"0","121.3489","25.00206",龜山區長壽路忠義路口(N),636732H,長壽路,"6",W,21K+400,"10003001",桃園縣
106,CCTV-13-0310-013-003,THB-1R,3003100001286H,https://cctv-ss01.thb.gov.tw:443/T31-13K+300,https://cctv-ss01.thb.gov.tw:443/T31-13K+300/snapshot,"0","121.1836","24.98211",蘆竹鄉台31線13K+300(N),"300310",台31線,"3",S,13K+300,"10003001",桃園縣
107,CCTV-13-0310-013-002,THB-1R,3003100101339H,https://cctv-ss01.thb.gov.tw:443/T31-13K+400,https://cctv-ss01.thb.gov.tw:443/T31-13K+400/snapshot,"0","121.1827","24.98065",蘆竹鄉台31線13K+400(S),"300310",台31線,"3",N,13K+400,"10003001",桃園縣
108,CCTV-13-0310-017-001,THB-1R,3003100001647H,https://cctv-ss02.thb.gov.tw:443/T31-17K+500,https://cctv-ss02.thb.gov.tw:443/T31-17K+500/snapshot,"0","121.1531","24.95705",蘆竹鄉台31線17K+500(N),"300310",台31線,"3",S,17K+500,"10003001",桃園縣
109,CCTV-13-0310-017-004,THB-1R,6371660100040H,https://cctv-ss02.thb.gov.tw:443/T31-17K+500-1,https://cctv-ss02.thb.gov.tw:443/T31-17K+500-1/snapshot,"0","121.1535","24.95686",蘆竹鄉台31線17K+500(S),637166H,高鐵南路六段,"6",NE,17K+500,"10003001",桃園縣
110,CCTV-15-0030-041-001,THB-1R,6370160500020H,https://cctv-ss02.thb.gov.tw:443/T3-41K+050,https://cctv-ss02.thb.gov.tw:443/T3-41K+050/snapshot,"0","121.27","24.88848",大溪區員林路永昌路口(N),637016H,員林路二段,"6",SW,41K+050,"10003001",桃園縣
111,CCTV-15-0030-042-001,THB-1R,3000300104192H,https://cctv-ss02.thb.gov.tw:443/T3-42K+500,https://cctv-ss02.thb.gov.tw:443/T3-42K+500/snapshot,"0","121.2581","24.87875",台3線42K+500,"300030",台3線,"3",N,42K+500,"10003001",桃園縣
112,CCTV-15-0030-036-005,THB-1R,6372430000000H,https://cctv-ss02.thb.gov.tw:443/T3-36K+830,https://cctv-ss02.thb.gov.tw:443/T3-36K+830/snapshot,"0","121.2872","24.88679",大溪區介壽路崎頂(S),637243H,康莊路,"6",N,36K+830,"10003001",桃園縣
113,CCTV-15-0030-049-001,THB-1R,3000300104892H,https://cctv-ss02.thb.gov.tw:443/T3-49K+000,https://cctv-ss02.thb.gov.tw:443/T3-49K+000/snapshot,"0","121.2096","24.86459",桃縣龍潭中豐路30-1號對面標誌桿(左)(N),"300030",台3線,"3",N,49K+000,"10003001",桃園縣
114,CCTV-15-0040-030-001,THB-1R,3000400103104H,https://cctv-ss02.thb.gov.tw:443/T4-30K+850,https://cctv-ss02.thb.gov.tw:443/T4-30K+850/snapshot,"0","121.2817","24.8701",大溪區瑞安路崁津大橋南(E),"300040",台4線,"3",W,30K+850,"10003001",桃園縣
115,CCTV-15-0040-034-001,THB-1R,6372440000030H,https://cctv-ss02.thb.gov.tw:443/T4-34K+350,https://cctv-ss02.thb.gov.tw:443/T4-34K+350/snapshot,"0","121.2724","24.84322",大溪區康莊路三段崁頂(E),637244H,康莊路三段,"6",N,34K+350,"10003001",桃園縣
116,CCTV-15-0070-000-001,THB-1R,6375350400000H,https://cctv-ss03.thb.gov.tw:443/T7-0K+100,https://cctv-ss03.thb.gov.tw:443/T7-0K+100/snapshot,"0","121.2893","24.88416",大溪區康莊路大溪老街(N),637535H,慈湖路,"6",S,0K+100,"10003001",桃園縣
117,CCTV-15-0070-001-001,THB-1R,6373990700030H,https://cctv-ss03.thb.gov.tw:443/T7-1K+100,https://cctv-ss03.thb.gov.tw:443/T7-1K+100/snapshot,"0","121.2941","24.87734",大溪區復興路三層崎(S),637399H,復興路,"6",NW,1K+100,"10003001",桃園縣
118,CCTV-15-0070-006-001,THB-1R,6374030000030H,https://cctv-ss03.thb.gov.tw:443/T7-6K+100,https://cctv-ss03.thb.gov.tw:443/T7-6K+100/snapshot,"0","121.2909","24.84066",大溪區復興路草嶺(S),637403H,復興路一段,"6",N,6K+100,"10003001",桃園縣
119,CCTV-12-0610-004-002,THB-1R,1006101182000F,https://cctv-ss08.thb.gov.tw:443/T61-4K+097,https://cctv-ss08.thb.gov.tw:443/T61-4K+097/snapshot,"0","121.3907","25.14855",0.7K南向入口匝道路側,"100610",台61線,"1",N,4K+097,,新北市
120,CCTV-12-0610-006-001,THB-1R,1006100100603F,https://cctv-ss08.thb.gov.tw:443/T61-6K+263,https://cctv-ss08.thb.gov.tw:443/T61-6K+263/snapshot,"0","121.3791","25.14235",2.1K北向出口標誌架,"100610",台61線,"1",N,6K+263,"10001001",新北市
121,CCTV-12-0610-010-002,THB-1R,3001500101538F,https://cctv-ss08.thb.gov.tw:443/T61-10k+170,https://cctv-ss08.thb.gov.tw:443/T61-10k+170/snapshot,"0","121.3441","25.12648",15.7K北向出口標誌架(C),"300150",台15線,"3",N,10K+170,"10001001",新北市
122,CCTV-12-0610-015-003,THB-1R,3001500101938F,https://cctv-ss08.thb.gov.tw:443/T61-15K+310,https://cctv-ss08.thb.gov.tw:443/T61-15K+310/snapshot,"0","121.2959","25.12043",台61線15K+310,"300150",台15線,"3",N,15K+310,"10001001",新北市
123,CCTV-13-0610-022-001,THB-1R,1006100102234H,https://cctv-ss08.thb.gov.tw:443/T61-22K+600,https://cctv-ss08.thb.gov.tw:443/T61-22K+600/snapshot,"0","121.2271","25.1083",台61線22K+600,"100610",台61線,"1",N,22K+600,"10003001",桃園縣
124,CCTV-13-0610-024-002,THB-1R,6382560500010H,https://cctv-ss08.thb.gov.tw:443/T61-24K+185,https://cctv-ss08.thb.gov.tw:443/T61-24K+185/snapshot,"0","121.2125","25.10322",台61線24K+185,638256H,濱海路一段,"6",SW,24K+185,"10003001",桃園縣
125,CCTV-13-0610-028-001,THB-1R,1006100102734H,https://cctv-ss08.thb.gov.tw:443/T61-28K+000-1,https://cctv-ss08.thb.gov.tw:443/T61-28K+000-1/snapshot,"0","121.1815","25.08389",33.6K大園(N),"100610",台61線,"1",N,28K+000,"10003001",桃園縣
126,CCTV-13-0610-028-002,THB-1R,6358390100110H,https://cctv-ss08.thb.gov.tw:443/T61-28K+000-2,https://cctv-ss08.thb.gov.tw:443/T61-28K+000-2/snapshot,"0","121.181727","25.083857",台61線28K+000-2,635839H,台61側車道,"6",NE,28K+000,"10003001",桃園縣
127,CCTV-13-0610-030-001,THB-1R,6358390100150H,https://cctv-ss08.thb.gov.tw:443/T61-30K+500,https://cctv-ss08.thb.gov.tw:443/T61-30K+500/snapshot,"0","121.1586","25.07605",36.1K大園北出口標示架(C),635839H,台61側車道,"6",NE,30K+500,"10003001",桃園縣
128,CCTV-13-0610-033-005,THB-1R,1006101107000H,https://cctv-ss08.thb.gov.tw:443/T61-33K+300,https://cctv-ss08.thb.gov.tw:443/T61-33K+300/snapshot,"0","121.1319","25.06984",38.9K草漯(N),"100610",台61線,"1",N,33K+300,"10003001",桃園縣
129,CCTV-13-0610-037-001,THB-1R,6370710500060H,https://cctv-ss08.thb.gov.tw:443/T61-37K+050,https://cctv-ss08.thb.gov.tw:443/T61-37K+050/snapshot,"0","121.099","25.05638",台61線37K+050,637071H,桃科十一路,"6",SW,37K+050,"10003001",桃園縣
130,CCTV-13-0610-043-001,THB-1R,1006101009030H,https://cctv-ss08.thb.gov.tw:443/T61-43K+500,https://cctv-ss08.thb.gov.tw:443/T61-43K+500/snapshot,"0","121.0519","25.0284",台61線43K+500(平面),"100610",台61線,"1",S,43K+500,"10003001",桃園縣
131,CCTV-13-0610-045-002,THB-1R,6358390100350H,https://cctv-ss08.thb.gov.tw:443/T61-45K+200,https://cctv-ss08.thb.gov.tw:443/T61-45K+200/snapshot,"0","121.0365","25.0136",台61線45K+200,635839H,台61側車道,"6",NE,45K+200,"10003001",桃園縣
132,CCTV-13-0610-047-001,THB-1R,1006100104634H,https://cctv-ss08.thb.gov.tw:443/T61-47K+000,https://cctv-ss08.thb.gov.tw:443/T61-47K+000/snapshot,"0","121.0267","25.00111",台61線47K+000,"100610",台61線,"1",N,47K+000,"10003001",桃園縣
133,CCTV-13-0610-048-004,THB-1R,6353260200026H,https://cctv-ss08.thb.gov.tw:443/T61-48K+350,https://cctv-ss08.thb.gov.tw:443/T61-48K+350/snapshot,"0","121.0204","24.98784",台61線48K+350(平面),635326H,中山西路三段,"6",E,48K+350,"10003001",桃園縣
134,CCTV-13-0610-048-005,THB-1R,1006101110010H,https://cctv-ss08.thb.gov.tw:443/T61-48K+850,https://cctv-ss08.thb.gov.tw:443/T61-48K+850/snapshot,"0","121.0197","24.98357",台61線48K+850,"100610",台61線,"1",N,48K+850,"10003001",桃園縣
135,CCTV-13-0610-049-001,THB-1R,1006100104934H,https://cctv-ss08.thb.gov.tw:443/T61-49K+750,https://cctv-ss08.thb.gov.tw:443/T61-49K+750/snapshot,"0","121.0179","24.97487",台61線49K+750,"100610",台61線,"1",N,49K+750,"10003001",桃園縣
136,CCTV-16-0610-058-003,THB-1R,6450550100030J,https://cctv-ss08.thb.gov.tw:443/T61-58K+230,https://cctv-ss08.thb.gov.tw:443/T61-58K+230/snapshot,"0","120.9726","24.91434",新竹縣新豐鄉西濱快速道路北向路側(台61線64K+180)(N),645055J,台61側車道,"6",NE,58K+230,"10004001",新竹縣
137,CCTV-16-0150-072-001,THB-1R,6444240500000J,https://cctv-ss01.thb.gov.tw:443/T15-72K+500-1,https://cctv-ss01.thb.gov.tw:443/T15-72K+500-1/snapshot,"0","120.9457","24.85497",新竹縣竹北市西濱路一段(N),644424J,西濱路一段,"6",SW,72K+500,"10004001",新竹縣
138,CCTV-16-0150-072-004,THB-1R,6444240500020J,https://cctv-ss01.thb.gov.tw:443/T15-72K+500-2,https://cctv-ss01.thb.gov.tw:443/T15-72K+500-2/snapshot,"0","120.9442","24.85357",新竹縣竹北市過西濱路一段200巷(CMS上)(N),644424J,西濱路一段,"6",SW,72K+500,"10004001",新竹縣
139,CCTV-16-0150-073-007,THB-1R,6614950100000O,https://cctv-ss01.thb.gov.tw:443/T15-73K+600,https://cctv-ss01.thb.gov.tw:443/T15-73K+600/snapshot,"0","120.936","24.84437",台15線73K+600,661495O,西濱路一段,"6",NE,73K+600,"10018001",新竹市
140,CCTV-16-0150-073-001,THB-1R,6614950500020O,https://cctv-ss01.thb.gov.tw:443/T15-73K+800,https://cctv-ss01.thb.gov.tw:443/T15-73K+800/snapshot,"0","120.9341","24.84248",北區西濱路竹港大橋(N),661495O,西濱路一段,"6",SW,73K+800,"10018001",新竹市
141,CCTV-16-0150-074-005,THB-1R,3001500007453O,https://cctv-ss01.thb.gov.tw:443/T15-74K+500,https://cctv-ss01.thb.gov.tw:443/T15-74K+500/snapshot,"0","120.9308","24.8389",新竹市西濱路一段369-355號附近(新竹代天府廟對面)(S),"300150",台15線,"3",S,74K+500,"10018001",新竹市
142,CCTV-16-0150-076-001,THB-1R,3001500007619O,https://cctv-ss01.thb.gov.tw:443/T15-76K+550,https://cctv-ss01.thb.gov.tw:443/T15-76K+550/snapshot,"0","120.9269","24.82147",新竹市延平路二段(N),"300150",台15線,"3",S,76K+550,"10018001",新竹市
143,CCTV-16-0610-079-001,THB-1R,6611370000030O,https://cctv-ss08.thb.gov.tw:443/T61-79K+225,https://cctv-ss08.thb.gov.tw:443/T61-79K+225/snapshot,"0","120.9149","24.77881",台61線79K+225,661137O,西濱路三段,"6",N,79K+225,"10018001",新竹市
144,CCTV-16-0610-081-002,THB-1R,1006100007672O,https://cctv-ss08.thb.gov.tw:443/T61-81K+166,https://cctv-ss08.thb.gov.tw:443/T61-81K+166/snapshot,"0","120.9088","24.76325",81.166K海山路平交(S),"100610",台61線,"1",S,81K+166,"10018001",新竹市
145,CCTV-16-0610-081-001,THB-1R,1006100107679O,https://cctv-ss08.thb.gov.tw:443/T61-81K+250,https://cctv-ss08.thb.gov.tw:443/T61-81K+250/snapshot,"0","120.9088","24.76308",新竹市香山區海水川溪橋旁號誌桿(S),"100610",台61線,"1",N,81K+250,"10018001",新竹市
146,CCTV-16-0610-083-003,THB-1R,6611400500000O,https://cctv-ss08.thb.gov.tw:443/T61-83K+950,https://cctv-ss08.thb.gov.tw:443/T61-83K+950/snapshot,"0","120.8965","24.74308",新竹西濱公路香山交流道前(S),661140O,西濱路六段,"6",SW,83K+950,"10018001",新竹市
147,CCTV-12-0150-012-002,THB-1R,3001500001217F,https://cctv-ss01.thb.gov.tw:443/T15-12K+200,https://cctv-ss01.thb.gov.tw:443/T15-12K+200/snapshot,"0","121.376562","25.138767",台15線12K+200,"300150",台15線,"3",S,12K+200,"10001001",新北市
148,CCTV-16-0150-066-015,THB-1R,1006100005934J,https://cctv-ss01.thb.gov.tw:443/T15-66K+000,https://cctv-ss01.thb.gov.tw:443/T15-66K+000/snapshot,"0","120.9685","24.89859",美食館路上(路側)(N),"100610",台61線,"1",S,66K+000,"10004001",新竹縣
149,CCTV-11-0020-047-020,THB-1R,3000200004710F,https://cctv-ss01.thb.gov.tw:443/T2-47K+557(S),https://cctv-ss01.thb.gov.tw:443/T2-47K+557(S)/snapshot,"0","121.6815","25.19744",萬里隧道內,"300020",台2線,"3",E,47K+557,"10001001",新北市
150,CCTV-11-0020-047-024,THB-1R,3000200004710F,https://cctv-ss01.thb.gov.tw:443/T2-47K+726(S),https://cctv-ss01.thb.gov.tw:443/T2-47K+726(S)/snapshot,"0","121.6825","25.19646",萬里隧道內(E),"300020",台2線,"3",E,47K+726,"10001001",新北市
151,CCTV-11-0020-047-028,THB-1R,3000200004710F,https://cctv-ss01.thb.gov.tw:443/T2-47K+853(S),https://cctv-ss01.thb.gov.tw:443/T2-47K+853(S)/snapshot,"0","121.6832","25.19572",萬里隧道內(E),"300020",台2線,"3",E,47K+853,"10001001",新北市
152,CCTV-11-0020-048-005,THB-1R,3000200004710F,https://cctv-ss01.thb.gov.tw:443/T2-48K+178(S),https://cctv-ss01.thb.gov.tw:443/T2-48K+178(S)/snapshot,"0","121.6845","25.19321",萬里隧道口(E),"300020",台2線,"3",E,48K+178,"10001001",新北市
153,CCTV-11-0020-047-008,THB-1R,3000200004666F,https://cctv-ss01.thb.gov.tw:443/T2-47K+112(S),https://cctv-ss01.thb.gov.tw:443/T2-47K+112(S)/snapshot,"0","121.6783","25.20035",萬里隧道口(W),"300020",台2線,"3",E,47K+112,"10001001",新北市
154,CCTV-11-0020-047-009,THB-1R,3000200004666F,https://cctv-ss01.thb.gov.tw:443/T2-47K+114(S),https://cctv-ss01.thb.gov.tw:443/T2-47K+114(S)/snapshot,"0","121.6784","25.20034",萬里隧道口(E),"300020",台2線,"3",E,47K+114,"10001001",新北市
155,CCTV-11-0020-047-007,THB-1R,3000200104711F,https://cctv-ss01.thb.gov.tw:443/T2-47K+120(N),https://cctv-ss01.thb.gov.tw:443/T2-47K+120(N)/snapshot,"0","121.6785","25.20046",萬里隧道口(E),"300020",台2線,"3",W,47K+120,"10001001",新北市
156,CCTV-11-0020-048-003,THB-1R,3000200104711F,https://cctv-ss01.thb.gov.tw:443/T2-48K+016(N),https://cctv-ss01.thb.gov.tw:443/T2-48K+016(N)/snapshot,"0","121.6849","25.19398",萬里隧道內,"300020",台2線,"3",W,48K+016,"10001001",新北市
157,CCTV-11-0020-048-002,THB-1R,3000200104711F,https://cctv-ss01.thb.gov.tw:443/T2-48K+198(N),https://cctv-ss01.thb.gov.tw:443/T2-48K+198(N)/snapshot,"0","121.6845","25.1927",萬里隧道口(W),"300020",台2線,"3",W,48K+198,"10001001",新北市
158,CCTV-11-0020-047-025,THB-1R,3000200104711F,https://cctv-ss01.thb.gov.tw:443/T2-47K+673(N),https://cctv-ss01.thb.gov.tw:443/T2-47K+673(N)/snapshot,"0","121.6828","25.19643",萬里隧道內(W),"300020",台2線,"3",W,47K+673,"10001001",新北市
159,CCTV-14-002C-011-002,THB-1R,3000230101135F,https://cctv-ss01.thb.gov.tw:443/T2C-11K+370(S),https://cctv-ss01.thb.gov.tw:443/T2C-11K+370(S)/snapshot,"0","121.7819","25.02468",台2丙線11K+370(順樁),"300023",台2丙線,"3",W,11K+370,"10001001",新北市
160,CCTV-14-002C-012-004,THB-1R,3000230101135F,https://cctv-ss01.thb.gov.tw:443/T2C-12K+036(S),https://cctv-ss01.thb.gov.tw:443/T2C-12K+036(S)/snapshot,"0","121.7878","25.02179",平雙隧道內(E),"300023",台2丙線,"3",W,12K+036,"10001001",新北市
161,CCTV-14-002C-012-003,THB-1R,3000230101135F,https://cctv-ss01.thb.gov.tw:443/T2C-12K+046(S),https://cctv-ss01.thb.gov.tw:443/T2C-12K+046(S)/snapshot,"0","121.7884","25.02153",平雙隧道內(E),"300023",台2丙線,"3",W,12K+046,"10001001",新北市
162,CCTV-14-002C-012-008,THB-1R,3000230101135F,https://cctv-ss01.thb.gov.tw:443/T2C-12K+370(S),https://cctv-ss01.thb.gov.tw:443/T2C-12K+370(S)/snapshot,"0","121.7906","25.02039",平雙隧道內(E),"300023",台2丙線,"3",W,12K+370,"10001001",新北市
163,CCTV-13-0310-006-001,THB-1R,6371600500003H,https://cctv-ss01.thb.gov.tw:443/T31-006K+150(R),https://cctv-ss01.thb.gov.tw:443/T31-006K+150(R)/snapshot,"0","121.2278","25.02611",蘆竹鄉台31線6K+150 右(S),637160H,高鐵北路三段,"6",SW,006K+150,"10003001",桃園縣
164,CCTV-13-0310-006-002,THB-1R,6371600100000H,https://cctv-ss01.thb.gov.tw:443/T31-006K+150(L),https://cctv-ss01.thb.gov.tw:443/T31-006K+150(L)/snapshot,"0","121.2285","25.02597",蘆竹鄉台31線6K+150 左(N),637160H,高鐵北路三段,"6",NE,006K+150,"10003001",桃園縣
165,CCTV-12-0650-000-003,THB-1R,1006500000010F,https://cctv-ss03.thb.gov.tw:443/T65-0K+003,https://cctv-ss03.thb.gov.tw:443/T65-0K+003/snapshot,"0","121.4379","25.06609",五股端入口到泰山入口(S),"100650",台65線,"1",S,0K+003,"10001001",新北市
166,CCTV-12-0650-007-004,THB-1R,1006500000770F,https://cctv-ss03.thb.gov.tw:443/T65-7K+860,https://cctv-ss03.thb.gov.tw:443/T65-7K+860/snapshot,"0","121.4509","24.99891",板橋二入口到土城一出口(S),"100650",台65線,"1",S,7K+860,"10001001",新北市
167,CCTV-12-0650-009-001,THB-1R,1006500100900F,https://cctv-ss03.thb.gov.tw:443/T65-9K+600,https://cctv-ss03.thb.gov.tw:443/T65-9K+600/snapshot,"0","121.4403","24.98702",土城一入口到板橋二出口(N),"100650",台65線,"1",N,9K+600,"10001001",新北市
168,CCTV-13-0610-048-002,THB-1R,1006101010010H,https://cctv-ss02.thb.gov.tw:443/T61-48K+730,https://cctv-ss02.thb.gov.tw:443/T61-48K+730/snapshot,"0","121.0197","24.98461",台61線48K+730,"100610",台61線,"1",S,48K+730,"10003001",桃園縣
169,CCTV-12-0650-010-002,THB-1R,1006500101030F,https://cctv-ss03.thb.gov.tw:443/T65-10K+436,https://cctv-ss03.thb.gov.tw:443/T65-10K+436/snapshot,"0","121.4382","24.97974",土城一出口到土城一入口(N),"100650",台65線,"1",N,10K+436,"10001001",新北市
170,CCTV-12-0650-010-003,THB-1R,1006500101060F,https://cctv-ss03.thb.gov.tw:443/T65-10K+790,https://cctv-ss03.thb.gov.tw:443/T65-10K+790/snapshot,"0","121.4365","24.97682",土城一出口到土城一入口(N),"100650",台65線,"1",N,10K+790,"10001001",新北市
